Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,latent_heat_of_vaporization,saturated_liquid_enthalpy
11147,31,-0.36664481743709626,-0.5164578268165808,0.897298347618146,0.773705818600521,-1.359913201837481,0.8492087154002997,0.01447255330675766,0.7237666523023323,-0.8295661805812299,0.8028349740362337
11149,31,-0.36664481743709626,-0.5164578268165808,0.897298347618146,0.7697354621989777,-1.1215456925532472,0.11027500823971535,0.6083617310654689,0.29652949697453257,-0.8295661805812299,0.8028349740362337
11150,31,-0.36664481743709626,-0.5164578268165808,0.897298347618146,0.7809848053366839,-0.9821923794332333,-0.3336933919473024,0.9398114261052003,0.03264772456618567,-0.8295661805812299,0.8028349740362337
11151,31,-0.36664481743709626,-0.5164578268165808,0.897298347618146,0.7842934356713033,-0.7731624097532129,-0.8354385017476992,1.2796226169834712,-0.22495114849910536,-0.8295661805812299,0.8028349740362337
11153,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,-0.19374600256999824,2.1628686392413385,-1.1133260053955367,-0.5259020270314819,-0.8295661805812299,0.8028349740362337
11154,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,-0.16074127051525813,1.8952712473477935,-0.879315608527593,-0.5573165237467613,-0.8295661805812299,0.8028349740362337
11155,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,-0.10940057620788464,1.6367964938142556,-0.6547815736099953,-0.5868461506591239,-0.8295661805812299,0.8028349740362337
11157,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,-0.014053572494191195,1.1076834689338375,-0.2020344456058416,-0.6459054044838493,-0.8295661805812299,0.8028349740362337
11158,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,0.02995273691212895,0.8340043181336211,0.027070540370158405,-0.6773199011991287,-0.8295661805812299,0.8028349740362337
11159,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,0.1069637783731892,0.5694478056934118,0.2442464589498409,-0.7037080784399633,-0.8295661805812299,0.8028349740362337
11161,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,0.1766404349331961,-0.038728084973735824,0.7221895610807951,-0.777218000753717,-0.8295661805812299,0.8028349740362337
11162,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,0.28665620844899625,-0.3336933919473024,0.9398114261052003,-0.8029778880602462,-0.8295661805812299,0.8028349740362337
11163,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,0.4003391744153233,-0.6438630961875477,1.1552035589059944,-0.8306226451696921,-0.8295661805812299,0.8028349740362337
11165,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.6681952812266373,0.5470268724363903,-1.1912213977879806,1.4877681200575308,-0.8877970291915006,-0.8295661805812299,0.8028349740362337
11166,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.7181545229953128,2.1507051214279955,-1.1027347773333858,-0.3009742305500815,-0.8295661805812299,0.8028349740362337
11167,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.6888169833910993,1.8831077295344505,-0.8687243804654422,-0.3512374252945285,-0.8295661805812299,0.8028349740362337
11169,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.6154731343805658,1.1076834689338375,-0.2020344456058416,-0.4963724001191193,-0.8295661805812299,0.8028349740362337
11170,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.6301419041826726,1.3600764635607037,-0.4166461721283719,-0.44736578524328346,-0.8295661805812299,0.8028349740362337
11171,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.5421292853700325,0.8218408003202781,0.037104335376406325,-0.5416092753891216,-0.8295661805812299,0.8028349740362337
11173,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.33309931569001183,0.28664601653318816,0.47067576625750795,-0.612606037965653,-0.8295661805812299,0.8028349740362337
11174,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.219416349723685,-0.02352368770705713,0.7105949535180199,-0.6547014635641275,-0.8295661805812299,0.8028349740362337
11175,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.15707407806473145,-0.3488977892139811,0.9507371140008923,-0.7093626878487136,-0.8295661805812299,0.8028349740362337
11177,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,-0.014053572494191195,-1.0087686305878363,1.3852004377714384,-0.8174285565492747,-0.8295661805812299,0.8028349740362337
11178,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.32475945249313787,0.0739590463184491,-1.2125075539613308,1.4990282677867648,-0.844445023724415,-0.8295661805812299,0.8028349740362337
11179,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.9601892247300733,2.1385416036146525,-1.0920320626600544,-0.09740829183507102,-0.8295661805812299,0.8028349740362337
11181,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.8648422210163799,1.6367964938142556,-0.6547815736099953,-0.21112876994438243,-0.8295661805812299,0.8028349740362337
11182,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.8098343342584796,1.3722399813740467,-0.4270144269681618,-0.2683031539661909,-0.8295661805812299,0.8028349740362337
11183,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.8098343342584796,1.1076834689338375,-0.2020344456058416,-0.3399282064770279,-0.8295661805812299,0.8028349740362337
11185,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.681482598490046,0.5420798906133901,0.2664322945747675,-0.4599315839293952,-0.8295661805812299,0.8028349740362337
11186,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.637476289083726,0.27144161926650945,0.48260483365382517,-0.5208757075570373,-0.8295661805812299,0.8028349740362337
11187,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.5604652476226657,-0.02352368770705713,0.7105949535180199,-0.5824481211189848,-0.8295661805812299,0.8028349740362337
11189,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.33309931569001183,-0.6803536496275766,1.1793961535321706,-0.7018232086370465,-0.8295661805812299,0.8028349740362337
11190,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.23775231197631838,-1.0178912689478434,1.3905517951081043,-0.7703068114763556,-0.8295661805812299,0.8028349740362337
11191,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,-0.007130940369670221,-0.1534068856142048,-1.2307528306813451,1.508616116348291,-0.8117739471405244,-0.8295661805812299,0.8028349740362337
11193,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6618741132903835,-0.9565220322795466,1.1076834689338375,-0.2020344456058416,0.01317073660271245,-0.8295661805812299,0.8028349740362337
11194,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6618741132903835,-0.8795109908184866,0.8340043181336211,0.027070540370158405,-0.06976353472562515,-0.8295661805812299,0.8028349740362337
11195,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6618741132903835,-0.8721766059174332,0.5694478056934118,0.2442464589498409,-0.1709182141488248,-0.8295661805812299,0.8028349740362337
11197,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6658444696919268,-0.7328232927974195,-0.038728084973735824,0.7221895610807951,-0.3669446736521682,-0.8295661805812299,0.8028349740362337
11198,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6658444696919268,-0.5898027872268792,-0.3397751508539739,0.9441594039412411,-0.4360565664257829,-0.8295661805812299,0.8028349740362337
11199,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6618741132903835,-0.4981229759637123,-0.6621083729075622,1.1673555995246725,-0.5321849263745378,-0.8295661805812299,0.8028349740362337
11201,31,-0.4270303445944547,0.18331576323232646,0.897298347618146,0.6539334004872968,-0.285425813833165,-1.2125075539613308,1.4990282677867648,-0.6848593804107956,-0.8295661805812299,0.8028349740362337
11202,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.13996851042792932,2.9170067436686016,-1.778120667865068,-0.7615107523960774,-0.8295661805812299,0.8028349740362337
11203,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.1766404349331961,2.6494093517750565,-1.5416575655511529,-0.777218000753717,-0.8295661805812299,0.8028349740362337
11205,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.2976577858005763,2.1628686392413385,-1.1133260053955367,-0.8029778880602462,-0.8295661805812299,0.8028349740362337
11206,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.30499217070162965,2.0351517022012375,-1.0015049343814597,-0.8111456572062188,-0.8295661805812299,0.8028349740362337
11207,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.35633286500900313,1.9074347651611365,-0.889906836589744,-0.8168002666149691,-0.8295661805812299,0.8028349740362337
11209,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.30499217070162965,1.6246329760009128,-0.6441903455478443,-0.8387904143156647,-0.8295661805812299,0.8028349740362337
11210,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.3636672499100565,1.5060386773208192,-0.5418456364841129,-0.8431884438558038,-0.8295661805812299,0.8028349740362337
11211,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.3636672499100565,1.3722399813740467,-0.4270144269681618,-0.8519845029360821,-0.8295661805812299,0.8028349740362337
11213,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.3636672499100565,1.1198469867471803,-0.21229121383445101,-0.8689483311623329,-0.8295661805812299,0.8028349740362337
11214,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.38933759706374327,0.9860482908004079,-0.09968973654211019,-0.8758595204396944,-0.8295661805812299,0.8028349740362337
11215,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.42600952156900984,0.8492087154002997,0.01447255330675766,-0.8833989996513615,-0.8295661805812299,0.8028349740362337
11217,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.47001583097533,0.5572842878800689,0.25405728073372796,-0.9003628278776123,-0.8295661805812299,0.8028349740362337
11218,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.4333439064700632,0.42956735083996783,0.3570709094645426,-0.9104154668265018,-0.8295661805812299,0.8028349740362337
11219,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.4590142536237499,0.27144161926650945,0.48260483365382517,-0.9198398158410855,-0.8295661805812299,0.8028349740362337
11221,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.38933759706374327,-0.038728084973735824,0.7221895610807951,-0.944971413213309,-0.8295661805812299,0.8028349740362337
11222,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.4003391744153233,-0.17556766037384403,0.8245342701445266,-0.9531391823592817,-0.8295661805812299,0.8028349740362337
11223,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.27198743864688957,-0.3336933919473024,0.9398114261052003,-0.9701030105855326,-0.8295661805812299,0.8028349740362337
11225,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.27198743864688957,-0.6438630961875477,1.1552035589059944,-0.990836578417617,-0.8295661805812299,0.8028349740362337
11226,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.23531551414162274,-0.8536837784677136,1.2909942513238863,-1.0071721167095622,-0.8295661805812299,0.8028349740362337
11227,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.6681952812266373,0.33799690275636973,-1.036136545667858,1.401143023170255,-1.0134550160526181,-0.8295661805812299,0.8028349740362337
11229,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.285425813833165,2.9170067436686016,-1.778120667865068,-0.6069514285569028,-0.8295661805812299,0.8028349740362337
11230,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.23408511952579172,2.6494093517750565,-1.5416575655511529,-0.6289415762575984,-0.8295661805812299,0.8028349740362337
11231,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.23775231197631838,2.4183025133215406,-1.3378600403131344,-0.6534448836955162,-0.8295661805812299,0.8028349740362337
11233,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.16440846296578482,1.8831077295344505,-0.8687243804654422,-0.7018232086370465,-0.8295661805812299,0.8028349740362337
11234,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.10940057620788464,1.6246329760009128,-0.6441903455478443,-0.7231850664034365,-0.8295661805812299,0.8028349740362337
11235,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.12040215355946467,1.3874443786407253,-0.44005836047628427,-0.7476883738413544,-0.8295661805812299,0.8028349740362337
11237,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,-0.032389534746824586,0.8340043181336211,0.027070540370158405,-0.7960666987828847,-0.8295661805812299,0.8028349740362337
11238,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,0.011616774659495557,0.5694478056934118,0.2442464589498409,-0.8186851364178859,-0.8295661805812299,0.8028349740362337
11239,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,0.11429816327424255,0.27144161926650945,0.48260483365382517,-0.8394187042499703,-0.8295661805812299,0.8028349740362337
11241,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,0.1766404349331961,-0.31848899468062375,0.9288857382095077,-0.8928233486659453,-0.8295661805812299,0.8028349740362337
11242,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,0.16563885758161606,-0.6621083729075622,1.1673555995246725,-0.9280075849870582,-0.8295661805812299,0.8028349740362337
11243,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.33203843922930065,0.18397481983424946,-1.0178912689478434,1.3905517951081043,-0.9625635313738655,-0.8295661805812299,0.8028349740362337
11245,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.0008097724334164698,-0.5384620929195058,2.3939754776948545,-1.3164546109664719,-0.530300056571621,-0.8295661805812299,0.8028349740362337
11246,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.0008097724334164698,-0.4981229759637123,2.1507051214279955,-1.1027347773333858,-0.5585731036153725,-0.8295661805812299,0.8028349740362337
11247,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.0031605839681268758,-0.388107202447912,1.6489600116275986,-0.6652613150609656,-0.6151191977028754,-0.8295661805812299,0.8028349740362337
11249,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,-0.0031605839681268758,-0.30009458363527175,1.1198469867471803,-0.21229121383445101,-0.6741784515276007,-0.8295661805812299,0.8028349740362337
11250,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.004118402768035924,-0.2560882742289518,0.8340043181336211,0.027070540370158405,-0.7068495281114913,-0.8295661805812299,0.8028349740362337
11251,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.004118402768035924,-0.17907723276789153,0.5694478056934118,0.2442464589498409,-0.7332377053523259,-0.8295661805812299,0.8028349740362337
11253,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.004118402768035924,-0.116734961108938,-0.00831929044037844,0.6991118325664244,-0.8036061779945518,-0.8295661805812299,0.8028349740362337
11254,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.004118402768035924,-0.02505514984577123,-0.3336933919473024,0.9398114261052003,-0.8362772545784424,-0.8295661805812299,0.8028349740362337
11255,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.004118402768035924,0.015283967110022235,-0.6438630961875477,1.1552035589059944,-0.8714614908995553,-0.8295661805812299,0.8028349740362337
11257,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.004118402768035924,0.05929027651634238,-1.2307528306813451,1.508616116348291,-0.9474845729505315,-0.8295661805812299,0.8028349740362337
11258,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6506247701526774,-0.7548264475005796,2.1385416036146525,-1.0920320626600544,-0.32296437825077706,-0.8295661805812299,0.8028349740362337
11259,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6506247701526774,-0.692484175841626,1.9074347651611365,-0.889906836589744,-0.3594051944405012,-0.8295661805812299,0.8028349740362337
11261,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6506247701526774,-0.5788012098752991,1.3874443786407253,-0.44005836047628427,-0.4442243355717555,-0.8295661805812299,0.8028349740362337
11262,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6506247701526774,-0.523793323117399,1.1076834689338375,-0.2020344456058416,-0.49008950077606345,-0.8295661805812299,0.8028349740362337
11263,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6618741132903835,-0.3697712401952786,0.8492087154002997,0.01447255330675766,-0.5114513585424534,-0.8295661805812299,0.8028349740362337
11265,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6618741132903835,-0.28175862138263835,0.28664601653318816,0.47067576625750795,-0.6094645882941251,-0.8295661805812299,0.8028349740362337
11266,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6618741132903835,-0.4064431647005454,-0.00831929044037844,0.6991118325664244,-0.6704087119217671,-0.8295661805812299,0.8028349740362337
11267,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6618741132903835,-0.20841477237210496,-0.3336933919473024,0.9398114261052003,-0.7200436167319086,-0.8295661805812299,0.8028349740362337
11269,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6618741132903835,-0.06906145925209117,-1.0178912689478434,1.3905517951081043,-0.8325075149726088,-0.8295661805812299,0.8028349740362337
11270,31,-0.4270303445944547,1.6513722458524118,0.897298347618146,0.6618741132903835,0.04462150671423566,-1.2125075539613308,1.4990282677867648,-0.8526127928703876,-0.8295661805812299,0.8028349740362337
11271,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.16930605003214275,1.8831077295344505,-0.8687243804654422,-0.7627673322646886,-0.8295661805812299,0.8028349740362337
11273,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.2279811292405694,1.3600764635607037,-0.4166461721283719,-0.8010930182573295,-0.8295661805812299,0.8028349740362337
11274,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.2829890159984696,1.1076834689338375,-0.2020344456058416,-0.8168002666149691,-0.8295661805812299,0.8028349740362337
11275,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.3196609405037364,0.8340043181336211,0.027070540370158405,-0.8362772545784424,-0.8295661805812299,0.8028349740362337
11277,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.4113407517669033,0.28664601653318816,0.47067576625750795,-0.8727180707681664,-0.8295661805812299,0.8028349740362337
11278,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.4883517932279634,-0.02352368770705713,0.7105949535180199,-0.8915667687973341,-0.8295661805812299,0.8028349740362337
11279,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.6509904034866161,0.5250237177332302,-0.3336933919473024,0.9398114261052003,-0.9135569164980296,-0.8295661805812299,0.8028349740362337
11281,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3307149870954529,-0.17174284786683816,1.8831077295344505,-0.8687243804654422,-0.6308264460605151,-0.8295661805812299,0.8028349740362337
11282,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3307149870954529,-0.1680756554163115,1.6246329760009128,-0.6441903455478443,-0.6603560729728778,-0.8295661805812299,0.8028349740362337
11283,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3307149870954529,-0.06539426680156449,1.3722399813740467,-0.4270144269681618,-0.679833060936351,-0.8295661805812299,0.8028349740362337
11285,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3340236174300723,-0.09473180640577793,0.8340043181336211,0.027070540370158405,-0.7426620543669098,-0.8295661805812299,0.8028349740362337
11286,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3340236174300723,0.02995273691212895,0.5572842878800689,0.25405728073372796,-0.7671653618048276,-0.8295661805812299,0.8028349740362337
11287,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3373322477646918,0.08129343121950246,0.28664601653318816,0.47067576625750795,-0.7941818289799679,-0.8295661805812299,0.8028349740362337
11289,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3373322477646918,0.2573186688447828,-0.6438630961875477,1.1552035589059944,-0.8790009701112224,-0.8295661805812299,0.8028349740362337
11290,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3373322477646918,0.2939905933500496,-0.8354385017476992,1.2796226169834712,-0.902247697680529,-0.8295661805812299,0.8028349740362337
11291,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3373322477646918,0.33799690275636973,-1.0178912689478434,1.3905517951081043,-0.9248661353155302,-0.8295661805812299,0.8028349740362337
11293,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.3373322477646918,0.3086593631521563,-1.3767150444414606,1.5809709270044583,-0.9726161703227549,-0.8295661805812299,0.8028349740362337
11294,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.3294321232394852,0.8340043181336211,0.027070540370158405,-0.6484185642210716,-0.8295661805812299,0.8028349740362337
11295,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.32576493078895846,0.6971647427335128,0.14000647749604053,-0.6691521320531559,-0.8295661805812299,0.8028349740362337
11297,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.27809142893211164,0.5572842878800689,0.25405728073372796,-0.6842310904764901,-0.8295661805812299,0.8028349740362337
11298,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.23041792707526504,0.41436295357328917,0.369222950083221,-0.6999383388341298,-0.8295661805812299,0.8028349740362337
11299,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.21208196482263164,0.27144161926650945,0.48260483365382517,-0.7200436167319086,-0.8295661805812299,0.8028349740362337
11301,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.21574915727315833,0.12547940550639403,0.5965441502803321,-0.7432903443012153,-0.8295661805812299,0.8028349740362337
11302,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.1680756554163115,-0.02352368770705713,0.7105949535180199,-0.7602541725274662,-0.8295661805812299,0.8028349740362337
11303,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.006765307035731488,-0.17174284786683816,-0.02352368770705713,0.7105949535180199,-0.7577410127902439,-0.8295661805812299,0.8028349740362337
11305,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.0034566767011120336,-0.10573338375735795,-0.19077205764052274,0.8356829312625801,-0.7759614208851059,-0.8295661805812299,0.8028349740362337
11306,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.0034566767011120336,-0.06172707435103782,-0.3336933919473024,0.9398114261052003,-0.7922969591770512,-0.8295661805812299,0.8028349740362337
11307,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.007130940369670221,-0.12040215355946467,-0.3336933919473024,0.9398114261052003,-0.8023495981259406,-0.8295661805812299,0.8028349740362337
11309,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.006765307035731488,-0.014053572494191195,-0.49486000297409655,1.0536392561205266,-0.8105173672719133,-0.8295661805812299,0.8028349740362337
11310,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.00014804636649257884,-0.054392689449984453,-0.6621083729075622,1.1673555995246725,-0.8425601539214982,-0.8295661805812299,0.8028349740362337
11311,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.013748201038909131,-0.07639584415314453,-0.6621083729075622,1.1673555995246725,-0.847586473395943,-0.8295661805812299,0.8028349740362337
11313,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.007130940369670221,0.004282389758442199,-0.8354385017476992,1.2796226169834712,-0.8632937217535827,-0.8295661805812299,0.8028349740362337
11314,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.02102718777507193,-0.010386380043664515,-1.0178912689478434,1.3905517951081043,-0.8959647983374732,-0.8295661805812299,0.8028349740362337
11315,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.02102718777507193,0.011616774659495557,-1.2125075539613308,1.4990282677867648,-0.9242378453812247,-0.8295661805812299,0.8028349740362337
11317,31,-0.2941821848482651,1.343080384502194,0.897298347618146,-0.013748201038909131,0.06295746896686906,-1.3554288882681105,1.5709371319982097,-0.9412016736074755,-0.8295661805812299,0.8028349740362337
11318,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.22976699158908273,-0.5201261306668723,0.8340043181336211,0.027070540370158405,-0.594385629870791,-0.8295661805812299,0.8028349740362337
11319,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.21587074418368102,-0.4394478967552855,0.6971647427335128,0.14000647749604053,-0.6107211681627362,-0.8295661805812299,0.8028349740362337
11321,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.21587074418368102,-0.3844400099973853,0.41436295357328917,0.369222950083221,-0.6534448836955162,-0.8295661805812299,0.8028349740362337
11322,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.21587074418368102,-0.3551024703931719,0.2562372219998308,0.4946453876613231,-0.676691611264823,-0.8295661805812299,0.8028349740362337
11323,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.21587074418368102,-0.2707570440310585,0.12547940550639403,0.5965441502803321,-0.6873725401480181,-0.8295661805812299,0.8028349740362337
11325,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.19866586644365986,-0.23408511952579172,-0.19077205764052274,0.8356829312625801,-0.7432903443012153,-0.8295661805812299,0.8028349740362337
11326,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.21256211384906157,-0.19741319502052493,-0.6621083729075622,1.1673555995246725,-0.8174285565492747,-0.8295661805812299,0.8028349740362337
11327,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.19138687970749704,-0.1497396931636781,-0.8354385017476992,1.2796226169834712,-0.8457016035930262,-0.8295661805812299,0.8028349740362337
11329,31,-0.2941821848482651,1.343080384502194,0.897298347618146,0.18476961903825814,-0.116734961108938,-1.3767150444414606,1.5809709270044583,-0.9443431232790035,-0.8295661805812299,0.8028349740362337
11330,31,-0.2941821848482651,1.6513722458524118,0.897298347618146,0.525558543504062,-0.17907723276789153,0.12547940550639403,0.5965441502803321,-0.6377376353378765,-0.8295661805812299,0.8028349740362337
11331,31,-0.2941821848482651,1.6513722458524118,0.897298347618146,0.5083536657640408,-0.17541004031736485,-0.02352368770705713,0.7105949535180199,-0.6710370018560727,-0.8295661805812299,0.8028349740362337
11333,31,-0.2941821848482651,1.6513722458524118,0.897298347618146,0.501074679027878,-0.1864116176689449,-0.2698349234272519,0.8936559690764583,-0.7213001966005198,-0.8295661805812299,0.8028349740362337
11334,31,-0.2941821848482651,1.6513722458524118,0.897298347618146,0.49048706195709574,-0.19007881011947156,-0.3488977892139811,0.9507371140008923,-0.7401488946296874,-0.8295661805812299,0.8028349740362337
